file_name,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,New_ID,Sex,Age,Ethnicity,Age_Range,mood,cluster
4889,0.506735384,0.033731587,3882.742135,4889.253736,8560.27364,0.035922826,-334.5348206,123.4747314,22.8253212,36.99905396,-1.164287686,12.72639084,-12.64723873,15.68919373,-1.837797999,14.26281071,-15.61659813,-3.435491323,-0.682050347,9.621286392,-13.77667236,7.806512833,-2.052303553,0.571962476,-0.744231224,5.073158264,4889,'Male',21,'Igbo',21-25,Mixed/Complex,-1
4898,0.489479423,0.025473682,1665.557211,3117.615687,3040.813578,0.017580931,-440.7029419,170.3406219,13.86590385,29.50690269,24.17978287,15.93258381,6.387167931,1.383597851,4.931865692,0.454677284,5.449698925,2.132765532,0.997868836,-1.084070802,2.450805902,1.096771717,-12.55955601,5.66526556,2.82455802,-7.989075184,4898,'Female',21,'Igbo',21-25,Calm/Relaxation,-1
4898,0.522963405,0.012167573,1662.252644,3779.588267,2574.18119,0.011552077,-491.2089539,164.1594391,23.6934433,30.99834061,28.47673607,15.26078224,6.835251808,10.18288231,8.07204628,-3.496240854,4.427998543,3.157390356,0.871138632,2.200111389,-1.756468534,-2.984334469,-5.360402107,8.82776165,-0.13470909,-0.44787994,4898,'Female',21,'Igbo',21-25,Calm/Relaxation,-1
4907,0.405248195,0.023260714,2161.58401,3403.888258,4273.4375,0.028643773,-427.5292053,150.3588867,-16.72115707,35.41262817,27.64552498,11.41402245,-4.535988808,12.08748722,-5.585621834,-11.28449726,15.33721256,-10.47079182,-12.06547737,9.795194626,-0.217230916,-2.016560793,-0.519158483,1.744144559,1.330997348,0.083947293,4907,'Female',23,'Ikwerre',21-25,Calm/Relaxation,-1
4918,0.569738567,0.034004536,4312.16575,4652.753335,8679.139254,0.056295116,-375.6959534,106.8096695,16.62455368,35.3193512,16.72552299,30.71443748,-13.94851875,7.017111778,4.884343147,8.347179413,-9.315950394,7.246054649,2.514929056,2.966304064,-5.945151329,7.2800951,-0.442808509,-1.649410486,3.899453402,4.744307518,4918,'Male',20,'Igbo',16-20,Neutral,-1
4918,0.559786916,0.034203891,3881.754583,4806.065471,8316.45976,0.032168036,-379.6089783,114.5091782,23.61856461,36.66891861,20.76655388,21.20688629,-14.27707577,14.11616039,10.28801727,9.561050415,-12.22253418,5.266095161,0.884986877,3.25334239,-5.482774734,5.744440556,-1.737521052,-4.178564548,4.099761009,3.805873156,4918,'Male',20,'Igbo',16-20,Neutral,-1
4922,0.539215863,0.016971493,1997.487598,2737.488882,3812.325419,0.029801523,-445.5610046,172.2598267,-18.37383842,37.00931549,10.65110779,18.80240059,-4.310212135,12.89165592,1.928828239,3.445291042,4.983929157,2.514164209,4.948840141,-0.097628206,-0.268851757,2.230355263,-0.073884718,-1.738544345,-1.405623436,-3.361046076,4922,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4922,0.523353457,0.010195252,1373.402637,2554.535926,2580.048077,0.014034956,-501.6922607,183.1565247,-7.63678503,22.58241844,20.39537048,6.902574062,-2.049648523,16.03635597,6.542576313,1.919229031,9.845087051,-1.346312404,0.01437151,-1.390565872,0.684792101,5.481815815,-1.507479787,-2.267621994,0.707774639,1.174278259,4922,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4927,0.467278987,0.032019801,3530.773894,4268.254348,7207.428496,0.048542605,-350.8085327,125.5881958,1.75904417,27.90682602,-6.356305599,16.79784966,-11.4797821,15.94101429,-8.288046837,10.61159992,-0.169325337,-4.873907566,4.565818787,14.85009384,-6.547652721,5.447307587,-0.135284975,-1.782752991,5.283281803,-1.472563744,4927,'Male',35,'Igbo',31-35,Neutral,-1
4929,0.498731196,0.038597886,3877.833464,4725.32141,8203.609246,0.034022308,-367.4670105,117.5815811,29.86783791,35.22236633,7.886387825,14.71370792,-7.060208321,12.77364159,1.250222921,10.80314064,-7.844805241,-0.449874133,2.120861292,7.793029308,-7.496172428,-2.214609623,-0.189910069,-1.739265084,-5.854821205,-1.107281446,4929,'Male',20,'Igbo',16-20,Neutral,-1
4935,0.607625365,0.018217521,1678.445037,3141.719046,2827.193977,0.022792362,-469.0559692,156.2281647,24.16394615,43.97166443,20.75325012,19.53809357,7.312014103,9.708222389,11.33839512,3.278143644,4.105174065,1.532500744,3.763740778,2.959900856,2.571157455,2.828916788,-1.688251257,-0.746669769,2.309911966,3.6081357,4935,'Male',22,'Igbo',21-25,Calm/Relaxation,-1
4935,0.531543791,0.017712835,1142.070924,2812.499558,1533.348214,0.009003906,-488.3071289,186.0657654,27.14934158,30.69836235,18.99381638,24.59726524,2.296292543,10.50088882,12.99795246,1.617247462,3.62922883,-1.523745775,1.160963297,2.58420682,3.070950508,-4.603586674,-9.598521233,6.09399271,5.079235554,1.110143065,4935,'Male',22,'Igbo',21-25,Calm/Relaxation,-1
4939,0.512625277,0.029326966,2001.729537,2782.319836,3890.625,0.026033983,-411.4579773,163.7088928,0.936583579,19.05778503,5.988857746,14.51906204,-5.076851368,1.93286705,6.410076618,6.662519455,-4.805364609,-4.684473515,8.564397812,5.241172314,-7.083736897,2.363383055,2.986263752,-3.009923935,5.015485764,-2.340777397,4939,'Male',31,'Igbo',31-35,Calm/Relaxation,-1
4939,0.546535969,0.022737589,1472.368322,2697.940618,2946.52676,0.012464775,-467.797699,162.3435822,8.220379829,20.68655396,19.81346512,11.36032486,-4.713947773,10.37712669,10.28369808,-0.179944709,1.362964392,-2.089224577,2.977405071,6.371361732,-2.59612155,0.80861783,3.93684411,-1.053151727,6.036427975,1.201215863,4939,'Male',31,'Igbo',31-35,Calm/Relaxation,-1
4941,0.480903476,0.021409167,2127.850981,2868.549052,3864.694149,0.033987492,-420.1856689,142.2813263,11.26025867,28.86674309,12.6019783,6.759147644,-3.598341942,7.201197624,0.806927919,4.451893806,2.890541792,-6.838242531,2.094111919,3.498909712,0.43486625,1.759820461,-2.826207161,-2.490342379,6.717030048,-2.098393679,4941,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4941,0.481987119,0.025111675,1673.180117,2767.310422,3235.32197,0.016756925,-413.1748352,176.5030823,-7.341449261,17.85586357,12.35751915,8.009764671,-3.88452816,18.35879135,-4.825080872,2.677598715,4.669453621,-5.705768585,2.454660654,5.051053047,4.098511219,2.348837137,-7.784157276,-5.401914597,7.972212315,-5.970225811,4941,'Male',21,'Igbo',21-25,Calm/Relaxation,-1
4953,0.52534622,0.045430087,4072.573203,4609.653232,8327.265625,0.046572266,-356.1217041,118.6335907,10.0813427,23.7037735,11.10530472,21.51366425,-5.625926971,10.75135231,-4.058328629,6.516763687,-3.286493301,4.066531658,-1.573984146,5.22572422,-5.330842495,0.560533464,1.548303485,-0.555061162,0.583261847,3.299709082,4953,'Male',18,'Igbo',16-20,Neutral,-1
4953,0.490292907,0.032938529,4183.03581,4939.43768,8941.46604,0.037703534,-376.0480652,110.088501,15.63183117,30.08288765,9.915736198,19.13435173,-8.297183037,12.22344112,0.495999694,5.056372166,-12.09438515,4.161410809,0.031230226,3.627749443,-3.789092302,3.923831224,-5.767178059,-2.280806303,3.805163622,2.837617159,4953,'Male',18,'Igbo',16-20,Neutral,-1
4955,0.455301911,0.039297089,3861.982073,4863.9237,8494.707661,0.044510599,-365.9971924,109.8597412,17.51866531,32.76839066,15.39487743,13.62051105,-15.96614933,20.09746361,5.519134045,-5.820569038,5.223893642,10.91672611,-15.77340031,4.082732677,2.303521872,-3.518426418,-3.374265909,6.75361824,-8.044780731,2.669689655,4955,'Female',20,'Igbo',16-20,Neutral,-1
4966,0.556783259,0.050440148,4667.364892,5240.414997,9846.92029,0.037663704,-317.3076172,96.77758789,24.66403961,36.89784241,20.11687851,31.33214951,-11.58620548,12.87626457,2.822087049,7.691289425,-13.76226711,8.829122543,-0.43304354,1.703377128,-7.564885616,8.788825035,-0.937379837,-1.673095107,2.298245907,8.501371384,4966,'Male',19,'Igbo',16-20,Joy/Excitement,-1
4969,0.452584386,0.0471882,4439.666646,4979.368228,9345.883811,0.036500637,-328.9479065,105.3288116,16.56417847,28.65320969,6.488028049,9.53842926,-15.51534081,17.74145126,4.717509747,6.60629797,-15.55441856,0.290377617,0.120268971,7.954281807,-8.752828598,-1.094551802,-3.688709497,1.242811799,2.6046772,-0.449082017,4969,'Male',40,'Igbo',36-40,Mixed/Complex,-1
4977,0.534736276,0.040505901,4457.957278,4842.05771,9197.652072,0.051071085,-366.2558594,98.59259796,22.81646538,37.52254105,7.938164711,23.0735817,-7.328536987,14.77660751,4.502998352,11.17671585,-8.751076698,8.197834969,11.45806789,3.012998819,-10.12340164,13.40308571,0.146100864,-6.230081081,3.1165061,0.138295501,4977,'Male',22,'Igbo',21-25,Neutral,-1
4001,0.386826009,0.022917841,3720.55349,4786.482802,8506.138393,0.039173775,-372.3378601,111.2153397,-2.305910349,34.63857269,10.03044701,13.51729584,-18.71673584,17.53883743,-5.305826187,3.498623133,-5.981181145,6.876701355,-5.24145174,9.389799118,-9.338523865,7.838685513,2.527524471,0.854116797,-1.842898369,2.989926338,4001,'Male',19,'Igbo',16-20,Neutral,-1
4003,0.428931773,0.021736747,4350.384563,5168.495334,10065.17987,0.043826081,-396.7338257,89.10810852,14.42375183,39.63199615,12.07013607,15.97695541,-10.09588242,17.77211952,-0.530344605,2.419048309,-1.095302343,3.073070526,-1.43363905,4.962399006,-3.287100077,4.856647491,1.814296246,2.387632847,0.703514338,1.175459743,4003,'Female',18,'Ikwerre',16-20,Neutral,-1
4003,0.456108153,0.019019743,5522.652557,5641.428419,12012.12071,0.041135441,-422.604126,70.90409851,10.71029186,33.70334244,10.55525494,17.39283752,-13.15524483,13.16769791,0.043060623,12.45911217,-8.451195717,-0.185373753,2.774777651,12.75114822,-10.23897266,-0.725356758,2.48975563,3.418855429,-2.390218735,-0.088336065,4003,'Female',18,'Ikwerre',16-20,Neutral,-1
4004,0.474575967,0.05310721,1932.357776,2955.718782,3830.80201,0.021882171,-369.7628479,143.6847076,3.461970091,22.00477982,9.44644928,18.78712273,-2.199434519,-2.855124712,-0.149263829,0.375200391,-1.553188562,0.901572287,1.065513134,-1.659195423,0.326271534,0.042056851,-3.898737192,-3.960184097,5.624855518,-2.662022829,4004,'Male',23,'Annang',21-25,Calm/Relaxation,-1
4004,0.449043006,0.062391829,1124.113979,2192.409421,1903.100458,0.013042989,-375.5658875,174.1635132,22.51416016,30.09653091,18.35740089,8.410434723,-1.703270078,1.10283637,7.726471901,7.238460064,-3.046065569,-5.129463673,1.360587835,-0.744399965,-1.186867356,-1.197341919,-2.657215118,-6.589103699,-3.247925997,-1.800435543,4004,'Male',23,'Annang',21-25,Calm/Relaxation,-1
4007,0.408054709,0.02965297,1181.441781,1331.430991,2252.604167,0.029200888,-371.8647156,233.0169067,-30.1534481,-2.768545866,23.38972092,-5.276582718,-1.257015944,-10.60974979,-1.648852348,6.827830791,-14.05977917,-1.571471095,6.663253784,-10.60327148,-2.054092884,2.166965008,-8.144106865,-2.122807026,-1.393892765,-5.684052467,4007,'Female',29,'Igbo',26-30,Calm/Relaxation,-1
4008,0.415593654,0.02890056,3658.141088,4854.377948,8369.973776,0.049538352,-326.1057129,117.406662,12.37417984,40.46102524,3.040687323,17.44834137,-8.031308174,15.38292313,-9.986753464,3.669984579,-2.385331869,4.686405182,-12.83764267,11.84192657,-2.856135368,0.022110732,-6.285531044,7.447642803,-5.0823946,6.065463066,4008,'Female',18,'Ijaw',16-20,Mixed/Complex,-1
4008,0.461544424,0.03810323,1658.460322,2754.256662,3217.708333,0.016826327,-387.6837463,108.2022095,21.60701752,23.54520798,24.44036674,9.813796043,-8.506932259,-1.862345219,-0.711042523,0.793478191,9.946462631,-4.952667713,-4.732559204,5.146725178,-1.026394129,-0.739429414,3.25106883,0.331246704,-1.916593432,1.121665597,4008,'Female',18,'Ijaw',16-20,Calm/Relaxation,-1
4012,0.471904099,0.012052393,5988.375714,5763.259263,12849.99215,0.070538238,-391.5164185,68.43205261,6.519404888,41.92515182,16.85219383,18.05516434,-14.11601925,23.32881737,-4.212728024,4.102787971,-6.8840909,21.92003059,-8.015055656,1.976355433,5.658076286,13.36499977,-10.75218296,9.784996986,-9.201408386,3.33268404,4012,'Female',20,'Igbo',16-20,Neutral,-1
4012,0.439820021,0.013084146,5907.61772,5779.374141,13091.39334,0.077553993,-345.2531128,82.50293732,-0.508681893,24.58564758,13.3910675,16.30601501,-21.6847477,19.78654861,0.645050287,3.484618425,-11.06830311,24.70004463,-8.211595535,-0.375923604,8.066461563,10.61958885,-15.46025372,16.93711281,-6.72184515,-4.28345108,4012,'Female',20,'Igbo',16-20,Neutral,-1
4020,0.419032931,0.039018936,2495.997189,3133.264003,4518.188477,0.040316264,-398.3625488,132.4068451,14.5537796,26.09401894,-7.064954281,13.86501598,-3.952759981,-1.105348587,-10.2779007,4.521417618,3.257393837,-5.994348049,3.003953695,-5.393731594,-4.455699444,-3.016148329,-0.595055342,-3.210737944,-3.337983131,-0.926193535,4020,'Female',25,'Igbo',21-25,Calm/Relaxation,-1
4020,0.398145735,0.046023954,1446.959268,2620.898003,2321.672712,0.013344901,-425.1839905,150.4508209,16.85741043,25.06552124,-2.088177204,12.32906055,1.198726654,-1.985375404,-9.85117054,-0.221332759,3.37526083,-14.5793314,0.422610819,-1.715331435,-4.170119286,-4.184226513,-3.265552998,0.519759953,-6.730591297,-4.923244476,4020,'Female',25,'Igbo',21-25,Calm/Relaxation,-1
4022,0.450478613,0.03808859,2067.197614,2879.719849,4045.368976,0.031461785,-415.3092041,145.3640137,8.323870659,31.97268295,11.95445442,1.814163446,-9.691101074,9.013525963,1.940288544,-7.070877075,-2.268615961,-5.451600075,-1.199628115,4.034702301,-1.70465827,-2.743863106,2.754015684,-0.442267627,0.183192059,-2.89426589,4022,'Male',22,'Igbo',21-25,Calm/Relaxation,-1
4026,0.509932756,0.094560064,3683.085916,4028.720351,7383.170324,0.044401911,-325.8276978,125.1354828,7.386750698,32.92115784,14.6515274,13.53123283,-7.644702911,10.33465385,2.379010201,0.955782354,-5.857975483,4.359438419,7.218144894,0.108582214,-0.255876839,4.737205982,-4.576937675,-1.565872788,5.088503361,-6.802850723,4026,'Male',20,'Igbo',16-20,Mixed/Complex,-1
4026,0.476088852,0.103804879,2467.228061,3731.592512,5128.943101,0.019261774,-322.8086548,145.3404846,26.87177086,29.76244164,23.83934593,11.54728127,-2.78652215,10.05524349,7.085169792,-4.293572903,-8.180451393,2.473382235,1.701081514,-7.018942356,-1.018230557,0.592010438,-10.00327301,-3.933307886,2.764755249,-8.516160965,4026,'Male',20,'Igbo',16-20,Mixed/Complex,-1
4028,0.464546114,0.031647038,4965.95864,5221.23195,10387.69908,0.051537238,-367.1053467,89.53050995,13.7762785,34.02775574,3.710721731,19.6490345,-11.41076374,14.17119408,-5.45098877,4.726387024,-8.739041328,8.126489639,-0.409675509,0.973827839,-11.39239788,12.379282,1.933013797,0.631484926,0.492814124,0.900362968,4028,'Female',28,'Hausa',26-30,Neutral,-1
4030,0.570400834,0.027853558,5541.497388,5541.890363,12022.62931,0.036008217,-313.6142883,80.80653381,7.252741337,35.62919998,6.432141304,20.46151924,-7.575547218,14.29845142,-9.977276802,5.631931782,-7.79141283,5.225263119,-12.60119152,4.337012768,-3.880542517,4.944112301,-3.888107061,3.689844608,-0.610201001,2.399958372,4030,'Male',16,'Igbo',16-20,Joy/Excitement,-1
4030,0.587833583,0.031109704,5222.10892,5453.699606,11263.32339,0.024420141,-354.9332581,83.29036713,17.79510307,37.16942596,6.98856163,29.60640335,-3.646909714,15.54396725,-8.520343781,8.052617073,-6.391657352,10.06376648,-10.36863041,7.787603378,-7.650859833,3.326266766,-5.674280167,2.35623312,-3.77307868,2.877039671,4030,'Male',16,'Igbo',16-20,Joy/Excitement,-1
4032,0.583796799,0.007576062,5678.052527,5755.764678,12629.45228,0.062288236,-424.6826172,75.44351959,0.481333733,29.695858,6.338434219,21.69523239,-9.502101898,22.54407501,1.889250278,12.34213161,-9.664867401,20.10369492,4.43324995,3.224934578,-5.779251575,17.88920403,-3.849923849,3.383393288,1.310908914,4.272411823,4032,'Female',57,'Igbo',56-60,Neutral,-1
4032,0.562665641,0.010157347,5471.599362,5857.457323,12558.81076,0.047978154,-410.9235229,83.85169983,11.24316978,31.67453384,9.133642197,18.89170647,-8.805503845,25.16965103,2.943420887,10.55609417,-12.30846214,19.0447979,4.589319229,2.392038584,-6.164606571,16.65520477,-5.918565273,1.894988656,1.29450655,2.636226416,4032,'Female',57,'Igbo',56-60,Neutral,-1
4036,0.652953267,0.022422189,4970.830475,5609.356186,11060.68065,0.044801477,-406.7109985,88.78279877,34.25606155,46.55098724,18.63946724,20.30750656,-10.15605068,25.29589081,6.967703819,3.522640467,-5.801616669,23.50146294,-9.215333939,2.354659319,6.721189022,4.787752628,-8.37025547,11.78393459,-4.303337574,6.130673409,4036,'Male',21,'Igbo',21-25,Mixed/Complex,-1
4036,0.564473033,0.029165924,3934.413965,5231.345138,9284.645152,0.032206027,-374.7912903,113.0941162,38.47969818,38.00943756,14.38710403,15.81268501,-14.04134178,23.96971703,12.97104263,3.086639643,-11.84961128,22.64596367,-2.605955124,-2.077054501,7.497965813,5.218709946,-13.83229828,10.68112278,-3.226641178,2.375880241,4036,'Male',21,'Igbo',21-25,Neutral,-1
4037,0.581088841,0.066346124,3826.748515,4874.710423,8339.180425,0.045176764,-328.8031006,118.4765396,32.8624382,38.63666916,14.38681126,17.75868988,-6.741484165,15.23519993,1.795480371,4.462409496,-2.376158476,4.285478592,-6.374942303,11.75439453,-2.604937553,2.889256954,0.178994432,1.682863593,0.55969137,5.247780323,4037,'Male',19,'Igbo',16-20,Neutral,-1
4037,0.497390091,0.033736195,4954.909408,5578.493024,11123.51832,0.051446323,-353.6410522,94.73421478,30.88746452,40.46455002,14.94455051,17.26986504,-10.84625626,18.00119972,6.070466042,11.88938141,-8.989989281,5.720168591,-5.2711339,13.98812199,-6.464972019,4.902963638,-1.695806861,0.118519336,-3.857765913,5.152460575,4037,'Male',19,'Igbo',16-20,Mixed/Complex,-1
4040,0.512766063,0.023175627,4972.598892,5248.688278,10399.64562,0.048016001,-372.6041565,95.34671783,6.006807804,27.25830269,2.835655928,19.20562553,-18.91168404,11.33557701,-3.923810482,12.39319229,-1.38059938,12.2458601,-2.02538681,6.29417944,-3.710730314,10.07820892,-2.314300537,4.852238655,-2.326721668,2.009179592,4040,'Female',20,'Igbo',16-20,Neutral,-1
4042,0.494924009,0.01557196,5778.230969,5855.022949,12970.50383,0.062328105,-361.0692444,75.95923615,17.07624817,34.34809494,13.53869915,31.95807838,-12.33708382,11.16992092,6.154338837,14.77620506,-19.24586487,11.19568634,8.771483421,8.183275223,-9.122766495,14.26357937,-2.829343319,-0.455166727,0.653451264,6.020153999,4042,'Male',24,'Urhobo',21-25,Neutral,-1
4042,0.419774383,0.10128364,3986.919768,4827.608112,8385.9375,0.037604632,-294.0259399,109.8186646,24.62960625,37.79618835,23.73796082,24.78868866,-15.4281826,3.072598696,0.625546694,3.876418591,-20.7108326,2.839336634,-1.411244392,-2.306713104,-5.80343008,10.27941704,-4.761673927,-3.49443531,2.60641861,2.403392315,4042,'Male',24,'Urhobo',21-25,Joy/Excitement,-1
4043,0.536796987,0.025624402,4026.796143,5117.034527,9141.771399,0.040843134,-354.1511841,117.4219818,20.63662148,28.80450249,6.724638462,23.66038704,-8.422045708,16.54744148,-3.497587204,7.246351719,-10.76361179,16.59298515,3.441803217,-3.009751797,-5.596538544,13.84199238,-7.684775352,6.767213345,-3.559743166,0.05226662,4043,'Male',17,'Igbo',16-20,Neutral,-1
4043,0.472026259,0.025217434,5358.915903,5838.791949,12488.39761,0.055504072,-346.2243347,94.88539124,39.32800293,38.45086288,4.312379837,11.27782345,-16.49119759,26.73456573,6.49785614,3.316516876,-15.3374815,24.01336288,-7.19200182,-3.082424879,5.761885166,9.08956337,-18.94988441,11.62612724,-3.891942263,4.129917145,4043,'Male',17,'Igbo',16-20,Mixed/Complex,-1
4048,0.452326268,0.043032896,2416.791486,2863.01647,4464.736239,0.046276967,-367.0046082,140.9388428,-14.80090141,29.13910103,-1.38461864,5.605604649,-1.434339285,4.227824211,2.815070868,-2.261247635,-2.425988197,-5.412237644,-0.949049294,-1.75481689,-7.245651245,0.138473436,-0.249897674,-1.635061979,-2.461179972,-2.376481056,4048,'Female',23,'Igbo',21-25,Calm/Relaxation,-1
4048,0.363714129,0.054280542,1719.7817,2626.159489,3246.829236,0.019884692,-369.8163452,142.625946,-9.181571007,21.13931274,1.147236228,-1.781311274,2.660418272,-1.929326534,-1.372321367,-5.562203407,-4.694880486,-4.946106911,-2.983534336,-1.52734983,-5.333302975,-5.251749039,-1.829407811,0.79996556,-2.045526743,-3.660553217,4048,'Female',23,'Igbo',21-25,Calm/Relaxation,-1
4051,0.567220688,0.040725064,4731.698966,5080.910374,10097.82744,0.051265641,-374.7444763,88.55934906,22.14981079,38.56402206,21.15678215,19.87627029,-6.463417053,17.28050995,11.36550522,-0.548853993,-5.994911671,13.47162342,0.339985758,-3.237467289,2.943663597,5.551347256,-5.894980431,1.136459589,0.969343722,-0.929369688,4051,'Male',18,'Igbo',16-20,Neutral,-1
4051,0.603948057,0.02938031,4952.964954,5574.691204,11258.66967,0.038823717,-420.9250488,68.08101654,24.39652443,40.85493469,25.87325478,28.04058647,-2.823024511,18.05908394,10.46020889,6.292592525,-4.602859974,14.36921692,1.838743806,-2.075485706,1.694544911,11.22288513,-5.2039814,-0.122708596,4.280068398,2.37618351,4051,'Male',18,'Igbo',16-20,Mixed/Complex,-1
4056,0.491622806,0.057326932,3595.077375,4458.583585,8096.297554,0.040644107,-338.7090454,123.9914246,5.843275547,28.14026451,4.956381321,16.10701561,-1.236287475,11.35781479,-11.37261391,4.865028381,1.094223261,3.05427742,2.387876272,3.848243713,-6.285744667,7.086110115,2.986259699,-3.035807848,2.948824167,4.042262077,4056,'Male',28,'Igbo',26-30,Neutral,-1
4056,0.473576039,0.055522133,3434.14283,4404.49803,7585.298295,0.036363636,-326.3129272,128.5296326,9.506543159,25.12664032,11.6519413,13.46573257,-3.673611403,10.21211815,-5.291822433,0.561459184,-1.505360007,2.081228256,-1.870717525,-2.349818468,-4.335982323,7.066324234,-0.752701938,-8.23688221,3.055164337,3.850898027,4056,'Male',28,'Igbo',26-30,Neutral,-1
4057,0.564591289,0.029270994,4914.986356,5626.913908,11293.5791,0.047030131,-353.6787109,97.17044067,35.89480209,42.4356842,13.31987762,23.31002235,-11.9752388,20.81917381,2.648210764,4.207327366,-8.584371567,21.47669411,-9.085589409,1.767647624,3.11088872,9.190977097,-11.68784809,5.816656113,-3.404720306,5.213262081,4057,'Male',18,'Igbo',16-20,Neutral,-1
4057,0.550581932,0.032100797,4758.876166,5399.426817,10430.14932,0.047863589,-345.6112976,100.2509613,30.4125576,44.32377625,14.45175171,21.31371689,-18.96160126,23.16662598,7.929871559,0.536112607,-14.91625404,22.17580605,-11.91794872,-0.77668786,5.543745518,11.16909218,-13.60005569,8.931931496,-5.570558071,6.907962799,4057,'Male',18,'Igbo',16-20,Mixed/Complex,-1
4059,0.392882526,0.053612895,3753.302622,4638.745622,7854.677611,0.052403704,-310.9884033,112.7540512,17.84231377,37.39096069,-4.868408203,12.11613655,-18.71392632,13.10634327,-5.887495518,0.627796233,-6.900906086,5.285541534,0.693021238,7.646440983,-12.81736088,6.758275509,-0.123658195,0.10657803,-1.990030646,-1.823637962,4059,'Female',19,'Igbo',16-20,Mixed/Complex,-1
4059,0.305112213,0.041952785,3799.769393,5154.991609,9444.523738,0.030893179,-342.6396484,107.2899094,32.12253189,38.60271454,2.313160896,9.679860115,-22.56972122,9.748731613,0.473749965,3.365356684,-18.34147835,2.631186247,0.740646064,2.331180811,-13.32811642,8.308634758,-1.172362447,0.17349492,-0.323034436,-1.557703614,4059,'Female',19,'Igbo',16-20,Joy/Excitement,-1
4067,0.497486174,0.010768237,6405.187649,5850.666839,13567.27743,0.101102321,-363.061615,64.46936035,3.324992418,35.21929169,8.589526176,28.01508713,-11.93027496,13.46258068,-0.474356234,14.19367599,-15.36641788,8.309628487,1.817543387,8.318015099,-8.932391167,17.02806473,-0.23158516,5.315253735,0.214626297,7.400346756,4067,'Female',19,'Igbo',16-20,Neutral,-1
4067,0.464743227,0.011076207,6516.598625,6007.996965,14004.46429,0.080085875,-364.406189,66.64530945,7.052049637,33.66573334,8.591244698,22.40860939,-11.96874809,13.48647118,-1.699799299,13.24794197,-15.73043537,7.386444092,-0.598038912,11.5326643,-9.115553856,10.92204189,0.961790442,8.84324646,-0.303916812,8.706447601,4067,'Female',19,'Igbo',16-20,Neutral,-1
4069,0.556755245,0.035084128,5363.590135,5435.973277,11425.93477,0.051165052,-340.4566345,76.89379883,25.65434456,54.40578842,9.672142982,26.82204247,-12.66780758,13.79595375,4.351158142,19.10821724,-14.54678345,3.813276291,2.964145422,7.103654861,-13.40043068,8.89552784,1.146759152,1.196515203,-2.476494789,3.391890049,4069,'Male',27,'Igbo',26-30,Mixed/Complex,-1
4069,0.538239896,0.034439072,4220.467683,5217.200108,9810.974121,0.029438019,-364.2034302,99.12991333,34.0816803,45.27908325,17.01748657,26.56653214,-6.96941185,8.624288559,-1.961993098,15.96799278,-6.04720211,-2.522409439,-0.024594069,8.409277916,-12.66734982,2.437087297,3.580461025,-3.294634342,-2.689932346,1.072199821,4069,'Male',27,'Igbo',26-30,Neutral,-1
4070,0.494957119,0.033832833,1980.486342,2604.749997,3720.560213,0.037014101,-377.6587219,169.3013458,-8.999772072,23.68003273,19.37281418,12.78281116,-9.174037933,11.35616207,-4.622139454,-2.140577078,4.027942657,-8.271805763,10.69429874,1.438154459,-11.1604538,6.379353046,4.001393318,-9.973394394,5.58717823,5.34523201,4070,'Male',26,'Igbo',26-30,Calm/Relaxation,-1
4074,0.571507633,0.051753264,4168.232627,4758.151744,8734.435798,0.034660369,-346.5939636,121.1473312,19.82756233,27.21576691,10.82060051,19.24926186,-9.923647881,11.1825428,1.64502871,2.664740801,-9.313994408,7.026867867,-2.73607564,-0.260987401,0.836202919,7.74161911,-5.031103611,-3.93402338,2.895877838,2.002180338,4074,'Male',17,'Igbo',16-20,Neutral,-1
4076,0.477475882,0.012230118,6967.207643,6013.554623,14416.99219,0.059461594,-388.0668945,45.8686142,16.53452301,48.88505554,15.00460625,29.98908043,-12.2198925,15.39317322,6.489080429,24.34658051,-16.39506149,2.654358387,5.853295803,15.33975983,-14.98969173,9.072347641,4.177703857,2.968151569,-1.696221471,8.796844482,4076,'Male',21,'Idoma',21-25,Mixed/Complex,-1
4082,0.51229763,0.039335333,1851.135988,3359.909619,3464.978448,0.021846377,-372.8239136,170.372818,13.49441528,32.26016235,21.88333893,14.69297028,-3.799426556,8.21660614,-2.582061291,-4.47262764,4.757256508,-3.386907816,-0.496905088,8.344815254,-4.182421684,-6.264613152,1.490779877,4.07561636,-7.668031693,3.791995764,4082,'Male',18,'Igbo',16-20,Calm/Relaxation,-1
4082,0.47139433,0.040744573,1400.728413,3278.759429,1852.298757,0.013045546,-407.4267883,172.2829285,42.24702072,35.76786423,26.2798748,10.97495747,0.191717893,13.16841316,4.165038586,-11.47434139,0.575026929,-4.693859577,-6.882027149,4.017095089,-3.734837294,-5.519508362,-5.38275671,1.980971456,-0.771496892,0.094448552,4082,'Male',18,'Igbo',16-20,Calm/Relaxation,-1
